unit_id,housing_type,bedrooms,bathrooms,full_bathrooms,half_bathrooms,maximum_occupants,square_footage,minimum_stay_duration,has_rest_days,is_in_hoa,is_sub_unit,city_name,county,zip5,state_name_short,unit_latitude,unit_longitude
36204,house,3,3,3,0,10,1678,2,false,false,false,Navarre Beach,Santa Rosa,32566,FL,30.373123,-86.918447
36376,condo,3,3,3,0,8,1975,7,false,false,false,Perdido Key,Escambia,32507,FL,30.296945,-87.429742
36463,condo,1,2,2,0,6,800,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.397573,-86.625524
36513,condo,2,2,2,0,6,1522,3,false,false,false,Navarre Beach,Santa Rosa,32566,FL,30.379720,-86.866012
36584,condo,2,3,2,1,4,1430,1,false,false,false,Perdido Key,Escambia,32507,FL,30.283562,-87.505850
36589,condo,2,3,3,0,8,1600,2,false,false,false,Pensacola Beach,Escambia,32561,FL,30.326590,-87.178849
36706,condo,2,3,2,1,8,1292,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396515,-86.598576
36730,condo,3,3,3,0,10,1520,2,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36789,condo,2,3,2,1,6,1200,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36826,condo,3,4,3,1,10,1519,2,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36915,house,3,2,2,0,8,1200,2,false,false,false,Navarre Beach,Santa Rosa,32566,FL,30.381388,-86.868728
36981,townhouse,3,3,2,1,8,"",2,false,false,false,Bartlett,Carroll,03838,NH,44.103414,-71.202945
37004,condo,3,3,3,0,10,1163,3,false,true,false,Miramar Beach,Walton,32550,FL,30.374689,-86.356883
37014,condo,1,2,1,1,6,806,2,false,true,false,Destin,Okaloosa,32541,FL,30.381641,-86.418256
37117,villa,2,2,2,0,6,960,2,false,false,false,Isle of Palms,Charleston,29451,SC,32.786985,-79.787076
37249,studio,1,1,1,0,4,510,1,false,true,false,Breckenridge,Summit,80424,CO,39.476346,-106.045359
37349,condo,2,3,3,0,4,1021,1,false,false,false,Breckenridge,Summit,80424,CO,39.481956,-106.047985
37372,condo,2,2,2,0,6,1000,1,false,false,false,Breckenridge,Summit,80424,CO,39.482385,-106.050103
37394,condo,2,2,2,0,6,1147,1,false,true,false,Breckenridge,Summit,80424,CO,39.475582,-106.045597
37694,condo,4,4,4,0,10,1724,1,false,true,false,Steamboat Springs,Routt,80487,CO,40.455333,-106.803596
37807,condo,2,2,2,0,6,1250,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37810,condo,2,2,2,0,6,1250,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37811,condo,2,2,2,0,6,1250,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37813,condo,2,2,2,0,6,1250,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37907,condo,2,3,3,0,6,1148,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455343,-106.802490
38029,condo,2,2,2,0,6,1225,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453164,-106.805947
38047,condo,3,3,3,0,6,1603,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.460915,-106.801707
38114,suite,3,3,3,0,10,1288,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.454131,-106.804474
38117,condo,2,2,2,0,6,1041,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453833,-106.804171
38143,suite,2,2,2,0,5,1041,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453635,-106.804842
38198,condo,2,2,2,0,8,862,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.456132,-106.800392
38345,condo,2,1,1,0,6,768,3,false,false,false,St. George Island,Franklin,32328,FL,29.657610,-84.874993
38472,house,4,3,2,1,10,3008,2,false,false,false,Laclede,Bonner,83841,ID,48.165549,-116.755293
38489,condo,1,1,1,0,4,"",3,false,false,false,Chelan,Chelan,98816,WA,47.855728,-120.059824
38770,condo,2,2,2,0,6,"",3,false,false,false,Vail,Eagle,81657,CO,39.645677,-106.391486
39043,condo,1,2,2,0,6,860,3,false,true,false,Panama City Beach,Bay,32413,FL,30.206732,-85.860662
39086,house,2,2,2,0,6,1089,2,false,false,true,Hurricane,Washington,84737,UT,37.175341,-113.285992
39345,house,3,2,2,0,6,1424,3,false,false,false,Palm Springs,Riverside,92262,CA,33.849441,-116.511661
39393,house,3,4,4,0,6,2357,3,false,false,false,Palm Springs,Riverside,92264,CA,33.808858,-116.534881
39412,house,3,2,2,0,6,1582,3,false,false,false,Palm Springs,Riverside,92264,CA,33.801914,-116.512621
39465,condo,2,2,2,0,5,1175,28,false,false,false,Palm Springs,Riverside,92264,CA,33.815216,-116.517066
39681,condo,2,2,2,0,7,1041,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453939,-106.804990
39756,condo,3,3,3,0,8,1325,2,false,true,false,Breckenridge,Summit,80424,CO,39.475052,-106.042297
39760,studio,0,1,1,0,2,396,2,false,false,true,Copper Mountain,Summit,80443,CO,39.501162,-106.154623
39957,condo,1,2,2,0,5,"",2,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.397262,-86.625049
40014,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.204822,-106.859234
40055,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.205075,-106.858612
40070,studio,0,1,1,0,4,385,1,false,true,false,Aspen,Pitkin,81611,CO,39.204919,-106.859084
40130,condo,2,2,2,0,6,1608,2,false,true,false,Snowmass Village,Pitkin,81615,CO,39.206511,-106.949231
40283,condo,3,3,2,1,6,1559,2,false,true,false,Beaver Creek,Eagle,81620,CO,39.607948,-106.520261
40403,condo,2,2,2,0,6,1145,1,false,false,false,Beaver Creek,Eagle,81620,CO,39.606971,-106.517261
40649,studio,0,1,1,0,2,337,2,false,true,false,Vail,Eagle,81657,CO,39.642365,-106.389200
41042,house,4,4,3,1,10,2750,7,false,false,false,Eagle River,Vilas,54521,WI,45.934259,-89.193551
41072,house,3,3,3,0,6,1492,1,false,false,false,Panama City Beach,Bay,32413,FL,30.247624,-85.939457
41395,condo,2,2,2,0,6,1000,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.639268,-118.968990
41901,house,2,2,2,0,8,1500,2,false,false,false,North Conway,Carroll,03860,NH,44.047980,-71.105750
41908,house,5,5,4,1,10,4068,4,false,false,true,Boothbay Harbor,Lincoln,04538,ME,43.829725,-69.618039
41988,condo,2,2,2,0,6,887,1,false,false,false,Panama City Beach,Bay,32413,FL,30.265524,-85.985657
42079,house,4,3,3,0,10,1571,2,false,false,false,Tahoe City,Placer,96145,CA,39.136409,-120.155254
42342,house,1,1,1,0,4,1000,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.643943,-118.969712
42349,condo,2,2,2,0,6,1200,1,false,false,false,Destin,Okaloosa,32541,FL,30.384665,-86.464592
42388,house,3,2,2,0,11,1748,2,false,false,false,Sisters,Deschutes,97759,OR,44.316861,-121.592874
42720,condo,3,2,2,0,7,2099,3,false,false,false,Selbyville,Sussex,19975,DE,38.459631,-75.116729
43144,condo,1,1,1,0,4,750,2,false,true,false,Bethany Beach,Sussex,19930,DE,38.527664,-75.061313
43239,condo,4,3,3,0,10,1730,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.637052,-118.971619
43251,cabin,4,3,3,0,12,1383,2,false,false,false,Gatlinburg,Sevier,37738,TN,35.719559,-83.488087
43328,condo,2,2,2,0,4,1320,2,false,false,false,Sugar Mountain,Avery,28604,NC,36.122024,-81.875489
43367,house,3,3,3,0,8,1488,2,false,false,false,Oakland,Garrett,21550,MD,39.501636,-79.314067
43502,townhouse,3,5,4,1,8,2130,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.452410,-106.801269
43601,house,4,3,3,0,12,2077,2,false,false,false,Granby,Grand,80446,CO,40.047739,-105.898096
44141,condo,2,2,2,0,4,1088,7,false,false,false,Avon,Dare,27915,NC,35.346364,-75.502774
44403,townhouse,2,2,1,1,4,1595,3,false,false,false,Buxton,Dare,27920,NC,35.259311,-75.521195
44634,condo,3,2,2,0,8,"",2,false,false,false,Stowe,Lamoille,05672,VT,44.477510,-72.716411
44662,cabin,1,2,2,0,4,1325,1,false,false,false,Clarkesville,Rabun,30523,GA,34.822915,-83.583737
44730,house,6,6,5,1,12,4755,7,false,false,false,Corolla,Currituck,27927,NC,36.372524,-75.830267
44910,house,6,6,5,1,12,2891,3,false,false,false,Corolla,Currituck,27927,NC,36.303638,-75.803889
45017,condo,1,1,1,0,4,725,2,false,false,false,Copper Mountain,Summit,80443,CO,39.500782,-106.147180
45080,house,4,4,3,1,8,5727,2,false,false,false,Rutland,Rutland,05701,VT,43.663973,-72.984540
45146,condo,2,2,2,0,5,1230,1,false,false,false,Miramar Beach,Walton,32550,FL,30.369856,-86.326051
45177,house,5,3,2,1,14,2956,2,false,false,false,Presque Isle,Vilas,54557,WI,46.204847,-89.675559
45247,townhouse,2,2,1,1,6,1120,2,false,false,false,Port St. Joe,Gulf,32456,FL,29.902308,-85.365669
45283,house,5,4,3,1,10,2186,2,false,false,false,Beech Mountain,Avery,28604,NC,36.186766,-81.881355
45302,condo,2,2,2,0,4,1200,7,false,false,false,Naples,Collier,34113,FL,26.069456,-81.695877
45726,condo,3,3,3,0,10,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.810704,-78.692757
45788,studio,0,1,1,0,4,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801581,-78.712685
45792,condo,2,2,2,0,8,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801602,-78.712644
45819,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801743,-78.712430
45874,studio,0,1,1,0,4,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801869,-78.712618
45979,studio,0,1,1,0,6,422,1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46064,condo,1,1,1,0,6,554,1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46070,condo,1,1,1,0,6,554,1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46081,condo,1,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46082,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46092,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46101,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46132,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46144,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46169,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46262,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46282,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46316,condo,2,2,2,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46344,condo,1,1,1,0,4,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.850507,-78.654583
46351,suite,3,2,2,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.850483,-78.654426
46364,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46386,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46424,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46442,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46501,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46566,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46604,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46613,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46672,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46771,townhouse,4,3,3,0,10,1694,3,false,false,false,Kissimmee,Osceola,34746,FL,28.336621,-81.496489
47058,house,3,3,3,0,10,2231,2,false,false,false,Park City,Summit,84060,UT,40.650052,-111.504528
47093,house,2,2,2,0,6,1245,2,false,false,false,Chelan,Chelan,98816,WA,47.836863,-120.028281
47233,condo,2,2,2,0,4,1215,2,false,false,false,NorthStar-Truckee,Placer,96161,CA,39.275252,-120.121698
47270,condo,2,2,2,0,4,979,2,false,false,false,Ketchum,Blaine,83340,ID,43.675537,-114.363045
47276,condo,2,3,3,0,9,1217,2,false,false,false,Winter Park,Grand,80482,CO,39.916730,-105.784223
47297,condo,2,2,2,0,6,1080,2,false,false,false,Park City,Summit,84098,UT,40.685689,-111.550805
47300,house,3,2,2,0,6,1340,2,false,false,false,Chestertown,Warren,12817,NY,43.603588,-73.797029
47362,guest house,1,2,1,1,6,1385,2,false,false,false,Oak Harbor,Island,98277,WA,48.250178,-122.658732
47446,suite,2,2,2,0,6,800,1,false,false,true,Charleston,Charleston,29403,SC,32.789795,-79.939347
47579,house,4,3,3,0,12,2318,3,false,false,false,Madison,Carroll,03849,NH,43.937809,-71.139979
47643,studio,0,1,1,0,4,400,2,false,false,false,Breckenridge,Summit,80424,CO,39.480870,-106.047560
47717,house,5,4,4,0,12,2506,3,false,false,false,Santa Rosa Beach,Walton,32459,FL,30.307643,-86.096855
47747,condo,3,3,3,0,8,1433,2,false,false,false,Fort Walton Beach,Okaloosa,32548,FL,30.396670,-86.611199
47776,house,2,2,1,1,5,1112,2,false,false,false,Tillamook,Tillamook,97141,OR,45.498259,-123.955129
47800,condo,1,2,2,0,5,769,2,false,false,false,Park City,Summit,84060,UT,40.652251,-111.506835
47808,condo,1,1,1,0,4,420,2,false,false,false,Miramar Beach,Walton,32550,FL,30.376168,-86.366424
47928,apartment,0,0,0,0,1,"",90,false,false,false,Buxton,Dare,27920,NC,35.262912,-75.521710
47986,house,0,2,1,1,2,1175,2,false,false,false,Blue Ridge,Fannin,30513,GA,34.936592,-84.447119
48025,condo,3,2,2,0,10,1713,2,false,false,false,Jeffersonville,Lamoille,05464,VT,44.593247,-72.789661
48041,condo,3,2,2,0,8,2040,2,false,false,true,Winhall,Bennington,05340,VT,43.135368,-72.896297
48053,condo,2,2,2,0,6,1158,6,false,false,false,Palm Coast,Flagler,32137,FL,29.650436,-81.206123
48234,house,3,2,2,0,7,1359,2,false,false,false,Big Bear Lake,San Bernardino,92315,CA,34.239406,-116.941020
48256,house,4,5,4,1,12,4068,3,false,false,false,Vail,Eagle,81657,CO,39.634964,-106.298326
48310,townhouse,3,3,3,0,8,1500,3,false,false,false,Vail,Eagle,81657,CO,39.629826,-106.414785
48572,condo,3,4,3,1,8,1500,7,false,false,false,St. Augustine,St. Johns,32080,FL,29.834012,-81.268774
48666,studio,0,1,1,0,2,580,1,false,false,false,Anacortes,Skagit,98221,WA,48.413805,-122.621272
48733,suite,0,1,1,0,4,754,2,false,false,true,Shaver Lake,Fresno,93664,CA,37.110399,-119.319998
48851,condo,2,2,2,0,4,1172,30,false,false,false,Longboat Key,Sarasota,34228,FL,27.345620,-82.604999
48894,house,4,3,3,0,12,3661,2,false,false,false,Bumpass,Spotsylvania,23024,VA,38.027463,-77.711919
48922,house,2,1,1,0,5,1649,2,false,false,false,South Fork,Rio Grande,81154,CO,37.685223,-106.576466
48963,condo,2,2,2,0,7,"",2,false,false,false,Fraser,Grand,80442,CO,39.947496,-105.810179
48966,townhouse,3,4,3,1,9,2000,2,false,false,false,Winter Park,Grand,80482,CO,39.891574,-105.765399
48986,condo,1,2,2,0,6,1135,1,false,false,false,Panama City Beach,Bay,32407,FL,30.187662,-85.824705
49072,condo,2,2,2,0,8,1100,2,false,false,false,Winter Park,Grand,80482,CO,39.915644,-105.783581
49120,studio,0,1,1,0,4,555,1,false,false,true,Granby,Grand,80446,CO,40.061465,-105.924213
49163,house,3,2,2,0,6,1100,3,false,false,false,Gilbert,Lexington,29054,SC,34.023856,-81.434396
49168,house,7,4,3,1,18,2800,2,false,false,false,Tabernash,Grand,80478,CO,39.983771,-105.814302
49214,condo,1,1,1,0,4,900,7,false,false,false,Marco Island,Collier,34145,FL,25.960579,-81.726491
49283,condo,2,2,2,0,6,1072,1,false,false,false,Destin,Okaloosa,32541,FL,30.386687,-86.475660
49491,condo,3,2,2,0,8,1263,2,false,false,false,North Conway,Carroll,03860,NH,44.056200,-71.109711
49533,condo,2,2,2,0,5,828,1,false,false,false,Sugar Mountain,Avery,28604,NC,36.126017,-81.862382
49579,condo,1,1,1,0,4,350,2,false,false,true,Winter Park,Grand,80504,CO,39.918227,-105.789583
50104,condo,2,2,2,0,6,"",2,false,false,false,Wailuku,Maui,96793,HI,20.794868,-156.507182
50150,condo,2,2,2,0,6,"",2,false,false,false,Wailuku,Maui,96793,HI,20.796247,-156.505229
50184,condo,2,2,2,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.708863,-156.443323
50266,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50316,condo,1,1,1,0,2,709,2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50370,house,4,5,4,1,13,5136,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.943892,-107.868869
50375,house,8,11,10,1,24,17300,30,false,false,false,Mountain Village,San Miguel,81435,CO,37.927006,-107.853620
50379,condo,3,4,3,1,9,1817,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.935355,-107.847281
50386,condo,4,5,4,1,8,3800,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.929775,-107.849709
50488,condo,2,2,2,0,4,1100,3,false,false,false,Telluride,San Miguel,81435,CO,37.936785,-107.808190
50497,condo,2,2,2,0,6,1144,3,false,false,false,Telluride,San Miguel,81435,CO,37.938591,-107.817783
50546,condo,3,4,3,1,8,2100,3,false,false,false,Telluride,San Miguel,81435,CO,37.935810,-107.812556
50650,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50670,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
51587,duplex,4,3,3,0,12,1558,2,false,false,true,Holden Beach,Brunswick,28462,NC,33.912749,-78.280471
51665,house,3,2,2,0,6,952,2,false,false,false,Holden Beach,Brunswick,28462,NC,33.912762,-78.286432
51668,house,3,2,2,0,8,1201,2,false,false,false,Holden Beach,Brunswick,28462,NC,33.912605,-78.333350
52400,condo,3,2,2,0,7,2143,3,false,false,false,Carlsbad,San Diego,92008,CA,33.149434,-117.346455
52430,house,4,3,2,1,8,2203,3,false,false,false,Oceanside,San Diego,92054,CA,33.173422,-117.365776
52583,house,7,7,6,1,22,4570,4,false,false,false,Hilton Head,Beaufort,29928,SC,32.177661,-80.719991
53322,condo,4,4,4,0,12,"",2,false,false,false,Ocean Isle Beach,Brunswick,28469,NC,33.880689,-78.463209
53397,condo,3,2,2,0,6,1905,2,false,false,false,Vail,Eagle,81657,CO,39.616556,-106.436028
53471,house,3,4,3,1,8,"",2,false,false,true,Murrells Inlet,Horry,29575,SC,33.596747,-78.994171
53475,condo,3,3,3,0,9,"",2,false,false,false,Myrtle Beach,unknown,29577,SC,"",""
53490,condo,3,2,2,0,8,1282,2,false,false,false,Myrtle Beach,Horry,29572,SC,33.743503,-78.814655
53517,condo,2,2,2,0,6,1150,2,false,false,false,North Myrtle Beach,Horry,29582,SC,33.799271,-78.765697
53562,townhouse,3,4,3,1,8,1918,2,false,false,false,Nashville,Davidson,37203,TN,36.132639,-86.765694
53654,house,2,3,3,0,4,"",3,false,false,false,Ventura,Ventura,93001,CA,34.356569,-119.443210
53702,condo,2,2,2,0,6,955,14,false,false,false,Scottsdale,Maricopa,85251,AZ,33.490634,-111.910400
53706,townhouse,3,3,3,0,8,"",2,false,false,false,Washington,unknown,84780,UT,"",""
53716,house,3,2,2,0,8,"",2,false,false,false,Browns Summit,Guilford,27214,NC,"",""
53731,house,3,2,2,0,8,"",2,false,false,false,Kyburz,unknown,95720,CA,"",""
53766,condo,2,2,2,0,4,"",7,false,false,false,Treasure Island,Pinellas,33706,FL,27.740690,-82.755418
53784,house,5,3,3,0,10,"",3,false,false,false,Oceanside,San Diego,92054,CA,33.186421,-117.360592
53921,duplex,2,2,2,0,6,"",2,false,false,false,Big Bear Lake,unknown,92315,CA,"",""
53939,townhouse,2,2,1,1,5,1088,2,false,false,false,Big Bear Lake,San Bernardino,92315,CA,34.236494,-116.890984
54007,house,3,2,2,0,8,"",2,false,false,false,Bradenton,Manatee,34210,FL,27.458549,-82.653619
54035,condo,2,2,2,0,6,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.106083,-97.164609
54140,house,2,2,2,0,8,"",30,false,false,false,Sarasota,Sarasota,34231,FL,27.273202,-82.507780
54184,townhouse,3,3,2,1,8,1830,3,false,false,false,Seattle,King,98107,WA,47.672593,-122.389513
54307,condo,3,4,3,1,6,"",2,false,false,false,Port Aransas,Nueces,78373,TX,27.807775,-97.078056
54399,house,3,2,2,0,7,"",2,false,false,false,Port Aransas,unknown,78373,TX,"",""
54419,house,4,3,2,1,12,"",2,false,false,false,Spicewood,Burnet,78669,TX,"",""
54456,condo,2,2,2,0,7,"",2,false,false,false,Hilton Head,Beaufort,29928,SC,"",""
54481,condo,2,2,2,0,5,1905,2,false,false,false,Beaver Creek,Eagle,81620,CO,39.638125,-106.527634
54583,house,3,2,2,0,10,"",2,false,false,false,Englewood,unknown,34223,FL,"",""
54587,house,2,2,2,0,6,"",2,false,false,true,Spring Branch,Comal,78070,TX,29.925005,-98.347884
54631,house,3,3,2,1,6,2233,4,false,false,false,Indio,Riverside,92201,CA,33.690660,-116.221384
54685,townhouse,3,2,2,0,15,1415,2,false,false,false,Corpus Christi,Nueces,78418,TX,27.605823,-97.223857
54720,house,5,5,5,0,10,2298,2,false,false,false,Mars Hill,Madison,28754,NC,35.952076,-82.504701
54921,townhouse,3,3,3,0,8,1479,2,false,false,false,Park City,Summit,84060,UT,40.644974,-111.489769
54964,condo,4,4,3,1,10,"",2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.636884,-118.968897
55700,condo,1,1,1,0,2,"",2,false,false,false,Park City,Summit,84098,UT,40.683266,-111.556523
55735,condo,3,3,3,0,8,"",1,false,false,false,South Padre Island,Cameron,78597,TX,26.104110,-97.164150
55905,house,4,3,3,0,8,"",2,false,false,false,Kamuela,Hawaii,96743,HI,20.023439,-155.681329
55921,house,3,2,2,0,7,"",30,false,false,false,Sarasota,Sarasota,34231,FL,27.245112,-82.512685
55944,house,3,2,2,0,6,"",2,false,false,false,Swannanoa,Buncombe,28778,NC,"",""
56043,apartment,2,1,1,0,4,"",1,false,false,false,Dripping Springs,Travis,78620,TX,30.306671,-98.091255
56049,house,4,4,3,1,8,2055,2,false,false,false,Lincoln City,Lincoln,97367,OR,44.947010,-124.021503
56106,house,4,2,2,0,8,"",3,false,false,false,Ocean Pines,Worcester,21811,MD,38.380385,-75.134403
